evidence_id,instance_id,content_id,original_path,relative_path,parent_instance_id,parent_content_id,parent_screenshot_path,source_bbox,proposal_source,template_name,candidate_visual_family,candidate_visual_attribute,label_status,close_x_negative_type,evidence_role,label_confidence,legacy_sample_role,legacy_sub_role,legacy_screen_state,asset_role,image_scope,representation,notes
evi_000919,file_ce8f057e50576564,asset_9caf5ab24f607598,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000023.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000023.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000920,file_b5e9ad46930453b4,asset_1a994fa8378a22c0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000024.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000024.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000921,file_c7477e309b6645d8,asset_c4122a982de9a90e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000025.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000025.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000922,file_5d6a60b6456051c0,asset_1f946a8ce72adc26,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000026.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000026.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000923,file_60eeb4627207afd6,asset_f81ecda33da0bb23,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000027.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000027.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000924,file_499eb61a4950beb7,asset_5c7da141b3190365,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000028.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000028.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000925,file_4000d199246c72f0,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000029.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000029.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000926,file_fddc0c4e066f96c3,asset_1355d96717c8cd0d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000030.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000030.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000927,file_7b5ac073787e79d0,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000031.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000031.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000928,file_cafbd642cab63f08,asset_5d603996821c6630,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000032.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000032.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000929,file_88ccbbfaaea0e2a4,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000033.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000033.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000930,file_a139204805ac7243,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000034.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000034.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000931,file_6f1d25b61222a961,asset_1355d96717c8cd0d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000035.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000035.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000932,file_c830fe47a049e176,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000036.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000036.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000933,file_c5988553dd70793c,asset_5d603996821c6630,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000037.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000037.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000934,file_f3d368e69656c1d7,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000038.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000038.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000935,file_71e6ceee677e237e,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000039.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000039.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000936,file_99a950e4099cca5f,asset_ff45658ac3f6d47f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000040.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000040.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000937,file_c38d0a059132e7ec,asset_57135a567751dc05,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000041.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000041.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000938,file_a0c2b4fdb69ebc48,asset_c4b1d06f64941bee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000042.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000042.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000939,file_4d595a3daa8c24a9,asset_15eafa6f6d0ede04,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000043.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000043.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000940,file_5c4995de2406acff,asset_d3d58bb31753cc34,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000044.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000044.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000941,file_735a755e378c5e42,asset_f3cb07eb8f4577f4,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000045.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000045.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000942,file_3a6bceaa0b53fc5e,asset_7dbafd1f3c70387c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000046.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000046.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000943,file_78a5592eb3aba204,asset_65cc9e2d3cc62a1d,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000047.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000047.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000944,file_59fa4aa1cdc63458,asset_ff45658ac3f6d47f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000048.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000048.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000945,file_918421bc8b9a9bea,asset_57135a567751dc05,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000049.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000049.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000946,file_19e085c4d49eb645,asset_c4b1d06f64941bee,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000050.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000050.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000947,file_6b28e8dbfb3d1d07,asset_15eafa6f6d0ede04,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000051.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000051.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000948,file_b52d69a3d921718b,asset_d3d58bb31753cc34,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000052.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000052.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000949,file_c65845975a91f6d1,asset_f3cb07eb8f4577f4,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000053.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000053.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000950,file_5e05141bb19e9630,asset_7dbafd1f3c70387c,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000054.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000054.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000951,file_a66010528012e6e7,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000055.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000055.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000952,file_2ce182aa3a08a9d4,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000056.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000056.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000953,file_978000a36efc5bef,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000057.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000057.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000954,file_5251f321b783aa7d,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000058.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000058.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000955,file_a03ccd1dd3a1f04c,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000059.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000059.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000956,file_3b06f828c999f667,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000060.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000060.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000957,file_3ea34ccdfe59eabd,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000061.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000061.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000958,file_ec775fdd9346715d,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000062.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000062.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000959,file_64c82b9d6ef9a71e,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000063.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000063.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000960,file_c1b4bc907c111e6d,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000064.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000064.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000961,file_ddd8e47c063b99e7,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000065.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000065.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000962,file_8fd2bf7791ba6c31,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000066.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000066.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000963,file_9781e24a98b0b07b,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000067.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000067.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000964,file_522dbcb3befd7e3e,asset_ec162651eac5be89,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000068.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000068.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000965,file_4c030ecf961d339a,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000069.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000069.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000966,file_8f580b9005e01f00,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000070.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000070.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000967,file_cecc2bfda6f3a4dc,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000071.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000071.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000968,file_71c14892fc32a6ba,asset_ec162651eac5be89,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000072.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000072.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000969,file_2952bab12067174e,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000073.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000073.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000970,file_f169aab72fe4a3aa,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000074.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000074.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000971,file_bebec3e65d2114bb,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000075.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000075.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000972,file_d2943b7fd296a115,asset_bb4b02cf564b91a0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000076.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000076.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000973,file_44c914f4a5fdb9d2,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000077.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000077.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000974,file_cd44f14132c8c0be,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000078.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000078.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000975,file_b861d4dda763c562,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000079.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000079.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000976,file_1f27d26601921423,asset_bb4b02cf564b91a0,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000080.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000080.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000977,file_4ed23123dde054ba,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000081.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000081.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000978,file_2f1773f763e4c5a3,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000082.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000082.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000979,file_66c03da13872c402,asset_174aee514009a28f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000083.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000083.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000980,file_de52e1044467dd93,asset_837bff722f31b610,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000084.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000084.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000981,file_cfcf5774011b72b1,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000085.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000085.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000982,file_51143fc443a04ab9,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000086.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000086.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000983,file_3b90324767fa617a,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000087.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000087.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000984,file_47b8027c802d252a,asset_e8ac08fad72b20fe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000088.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000088.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000985,file_10777b6c702fe069,asset_174aee514009a28f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000089.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000089.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000986,file_0dd370518a7e0524,asset_837bff722f31b610,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000090.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000090.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000987,file_6f3756513952a6a5,asset_b12a5682aa09c91e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000091.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000091.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000988,file_860bdfb9c89661dc,asset_8c262e1166404354,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000092.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000092.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000989,file_edc699d093187217,asset_1b7294ee603b113e,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000093.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000093.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000990,file_55c3d4156d348d41,asset_e8ac08fad72b20fe,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000094.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000094.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000991,file_402f0c971360603c,asset_f14eaa139fee0700,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000095.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000095.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
evi_000992,file_7784cd4386f8f869,asset_f2a64e7a54229a2f,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000096.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000096.png,,,,,,,,,negative,general_non_action_crop,human,0.70,non_action_target,,uncertain,candidate_crop,crop,raw,General non-action crop; not auto close-X negative
